1.898419,4.650087,5.609123,1.227642,1.142132,1.127959,5.305066,4.978786,5.014785,7.677164,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001946418,0.0248688,2.604232,-1.958663,0.9170652,0.9317673,-0.9028544,3.646586,3.626762,2.571237,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001946418,0.01868939,0.005612487,0.01275565,-1.694971,1.676489,-1.53733,1.678587,-1.692628,0.03683076,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1582835,-1.49791,1.201828,-0.05162732,-0.237822,-2.311324,-2.497481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.694139,-0.8098232,-0.6438864,2.743599,2.84228,-1.480185,-1.381465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1154812,-0.1160859,0.02513336,-1.868278,1.575748,-1.869241,1.574709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.889726,4.618491,6.867567,9.596332,1.145344,1.145344,1.145344,10.34071,10.34071,10.34071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.928144,-0.9831678,-0.9449764,1.928144,-0.9831678,-0.9449764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220531,1.658783,-1.680855,-0.0220531,-1.658783,1.680855,0,0,0,0,0,0,0,0,0,0,0,0,0
1.748715,4.576785,5.343352,6.402203,1.234842,1.161823,0.6723078,5.598484,5.106645,5.023043,6.768564,6.926413,0,0,0,0,0,0,0,0,0,0,0,-0.2309812,0.07371822,2.803711,4.020751,-2.234998,0.5553338,0.7233494,-0.9349609,-0.8073099,3.82473,3.083485,5.998312,0,0,0,0,0,0,0,0,0,0,0,-0.1912214,0.2136902,0.1565638,2.105627,-0.1669006,-2.014618,1.297883,-1.278135,2.011765,-1.599842,3.893422,1.948308,0,0,0,0,0,0,0,0,0,0,0
1.889953,4.76211,5.672996,6.423746,1.243742,1.105395,1.112217,5.472193,5.478845,7.095657,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103557,0,2.572238,4.692322,-2.067493,0.833596,0.8284748,-1.006827,-1.009397,6.590816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559359,0,0,0,0.003892836,-1.664074,1.681308,-1.664395,1.659992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6479115,1.826458,-0.6108351,-1.880221,1.121798,0.9208258,2.320546,3.43881,-0.7008805,-3.422936,-2.559294,0,0,0,0,0,0,0,0,0,0,0,0,1.965636,-0.6017077,-1.805766,0.6357228,3.538229,2.54102,-0.8327078,-1.174862,-2.305031,1.116753,0.7971432,0,0,0,0,0,0,0,0,0,0,0,0,-0.2532044,0.4045904,-0.2834589,0.2526186,0.9968683,-2.223754,2.403297,-0.7540952,-2.144575,-1.035381,2.203118,0,0,0,0,0,0,0,0,0,0,0,0
1.892674,4.705513,6.188192,6.157219,1.165526,1.120286,1.189696,5.424761,5.180835,7.935092,7.800771,0,0,0,0,0,0,0,0,0,0,0,0,-0.02560579,-0.09138715,-1.411285,1.343841,1.412816,-1.854672,0.4033809,-0.145301,-2.209903,-2.347418,2.001787,0,0,0,0,0,0,0,0,0,0,0,0,-0.1057302,0.001190527,-2.038259,-1.849872,1.187712,0.4685954,-2.002996,1.917675,-3.630561,-1.532681,-1.079676,0,0,0,0,0,0,0,0,0,0,0,0
1.868486,4.741474,5.717801,8.472757,1.206288,1.105509,1.096892,5.449592,5.439614,5.027427,5.028372,9.135333,9.094723,0,0,0,0,0,0,0,0,0,0,-0.05716421,0.02190193,2.736664,2.761438,-2.016432,0.8858091,0.8740928,-0.9810891,-0.9946007,3.738936,3.748839,1.872322,4.581641,0,0,0,0,0,0,0,0,0,0,-0.002985767,0.004686521,0.01678077,0.00814472,-0.01167851,-1.678606,1.675242,-1.665227,1.670575,1.691721,-1.651904,1.581493,0.1147442,0,0,0,0,0,0,0,0,0,0
1.847604,4.3767,5.774417,6.922388,0.8338795,0.7289619,5.446739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006765219,0.04295348,2.337516,4.204263,-1.789571,1.71761,-1.70321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.775454,4.044448,6.947332,9.139339,-0.2381055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.880561,4.761807,5.79407,5.684447,1.140488,1.148462,1.115203,5.427124,5.179815,5.140981,7.864908,5.102922,7.611004,0,0,0,0,0,0,0,0,0,0,0.01617606,0.0117352,-1.38636,2.617781,0.9986069,-1.919773,0.9503244,-0.9340727,-0.5024782,-3.350711,-1.414384,3.535715,2.622392,0,0,0,0,0,0,0,0,0,0,0.007880158,0.005612487,-2.294147,0.03626385,1.674581,0.04571247,-1.675715,1.721805,-4.064366,-2.306619,-2.279841,-1.556189,-0.02318694,0,0,0,0,0,0,0,0,0,0
1.891975,4.76211,5.672996,6.399047,1.24053,1.106208,1.114447,5.471494,5.479337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0993618,0,2.572238,4.622572,-2.062636,0.8421754,0.8318763,-1.005372,-1.008698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006481761,0,0,0,0.002078699,-1.661768,1.684351,-1.665189,1.659765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6372724,1.8823,-0.6233262,-1.928825,1.110535,0.9130401,2.32801,3.54061,-0.7070221,-1.210521,-3.474545,-2.567514,0,0,0,0,0,0,0,0,0,0,0,1.932774,-0.6247813,-1.882715,0.6434329,3.505121,2.521972,-0.8523421,-1.127694,-2.375953,-3.512472,1.203888,0.7748255,0,0,0,0,0,0,0,0,0,0,0,-0.2465715,0.3991102,-0.3993747,0.2467037,1.005164,-2.21234,2.409155,-0.7234817,-2.409004,0.723595,-1.005731,2.212567,0,0,0,0,0,0,0,0,0,0,0
1.870054,4.742797,5.597992,8.346788,1.219591,1.074423,1.108324,5.428011,5.469869,4.909886,9.14601,9.151074,8.931299,0,0,0,0,0,0,0,0,0,0,-0.1122308,-0.02226097,2.604628,2.749835,-2.075411,0.8581246,0.7744287,-0.9780089,-1.043904,3.488586,1.870205,1.845129,4.733537,0,0,0,0,0,0,0,0,0,0,0.008465973,-0.0192941,0.01156512,0.01713982,-0.03322139,-1.637353,1.716249,-1.724337,1.629605,1.579528,-1.676168,1.694858,0.02188303,0,0,0,0,0,0,0,0,0,0
2.16213,4.908772,6.112584,6.243863,1.435096,1.327608,1.482641,4.926856,7.785161,8.007733,5.158763,0,0,0,0,0,0,0,0,0,0,0,0,-0.01266117,-0.146964,-1.410775,1.42011,1.419298,-1.828688,0.461679,-2.190306,-2.503131,2.236113,2.594934,0,0,0,0,0,0,0,0,0,0,0,0,-0.1762737,0.04886832,-2.084595,-1.783259,1.128715,0.3593503,-2.076337,-3.5586,-1.639262,-1.138862,-3.060581,0,0,0,0,0,0,0,0,0,0,0,0
1.888517,4.651202,5.618779,5.604663,1.159838,1.170099,1.095474,4.970906,7.688899,5.019887,4.94273,5.008795,7.674386,0,0,0,0,0,0,0,0,0,0,0.00786126,0.02099486,-1.346222,2.613907,0.9632123,-1.933738,0.9418584,-3.313351,-1.404577,-0.4850549,3.619506,3.682812,2.627419,0,0,0,0,0,0,0,0,0,0,-0.02127832,-0.02706088,-2.22417,-0.006481761,1.665794,0.04149839,-1.692099,-2.200341,-2.191421,-4.010962,1.678908,-1.678417,0.07120488,0,0,0,0,0,0,0,0,0,0
1.921096,4.664581,6.177874,6.225722,1.178868,1.138598,5.370545,5.184653,7.849072,7.929782,5.264342,0,0,0,0,0,0,0,0,0,0,0,0,-0.06236096,-0.1265928,-1.416973,1.41206,1.373944,-1.684464,-0.2927753,-2.230519,-2.454055,2.290745,2.498067,0,0,0,0,0,0,0,0,0,0,0,0,-0.2351197,-0.0009826575,-2.021572,-1.798792,0.8125634,0.4485265,1.922948,-3.617522,-1.453388,-1.080999,-3.245283,0,0,0,0,0,0,0,0,0,0,0,0
1.747619,4.418822,5.217496,6.236814,1.220385,1.469621,5.531172,4.755628,4.959038,6.52855,6.774782,0,0,0,0,0,0,0,0,0,0,0,0,-0.1523875,0.05852482,2.763857,4.029576,-1.997781,0.3524339,-1.039236,-0.7506748,3.747402,3.143087,5.998577,0,0,0,0,0,0,0,0,0,0,0,0,-0.3772838,0.2285813,0.1280667,2.072482,-0.2474407,-2.212132,-1.130056,2.103983,-1.65625,3.898335,1.87406,0,0,0,0,0,0,0,0,0,0,0,0
1.917467,4.667624,5.578509,6.32926,1.306122,1.265247,5.341481,5.375572,6.987962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02866715,0,2.572238,4.692322,-1.84477,0.9178211,-1.005391,-1.019942,6.593406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03437412,0,0,0,-0.1406145,-1.510118,-1.678757,1.654644,0.01179189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6635017,1.835699,-0.6137264,-1.854483,1.086347,0.9832812,2.691518,3.117897,-3.182299,-2.819528,0,0,0,0,0,0,0,0,0,0,0,0,0,2.013787,-0.5676737,-1.784449,0.6520689,3.47498,2.733451,-0.7979369,-1.268063,0.8189317,1.027179,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1388004,0.3781909,0.2567382,0.2190382,1.254892,-2.049238,2.246261,-1.081377,-1.352779,2.008628,0,0,0,0,0,0,0,0,0,0,0,0,0
1.897474,4.687768,6.204236,6.090361,1.227188,0.9781978,1.295672,5.364593,5.222315,7.959167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008465973,-0.2692482,-1.456733,1.235219,1.47786,-1.781067,0.4718835,-0.4064801,-2.253498,-2.390107,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1100199,0.08962971,-2.001144,-1.666209,1.162786,0.429119,-2.031153,2.011651,-3.609169,-1.517526,0,0,0,0,0,0,0,0,0,0,0,0,0
1.872284,4.73828,5.713851,8.399757,1.221954,1.114239,1.080375,5.494794,5.457491,5.06148,5.072403,8.956621,0,0,0,0,0,0,0,0,0,0,0,-0.05389499,0.04471092,2.749967,2.751536,-2.017509,0.8787982,0.8780234,-0.9578077,-0.9621162,3.781474,3.773065,1.868788,0,0,0,0,0,0,0,0,0,0,0,-0.009939959,0.01927521,0.03053797,0.02337591,-0.0172532,-1.694858,1.659198,-1.627583,1.67974,1.702624,-1.650827,1.536291,0,0,0,0,0,0,0,0,0,0,0
1.849418,4.372505,5.765668,8.077029,0.8421754,0.7200612,5.501579,4.612822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02666404,0.01334147,2.43032,2.487163,-1.814855,1.684105,-1.692382,4.162424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04495658,-0.052421,-0.02426408,-0.1127789,0.02320584,0.1476443,-0.1549387,0.08010549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.934343,4.7448,6.229085,6.341184,1.21294,1.118831,1.268082,5.398154,5.222069,7.880555,8.066919,5.411533,0,0,0,0,0,0,0,0,0,0,0,0.02443416,-0.08647387,-1.387702,1.441748,1.487498,-1.786698,0.4528729,-0.3013924,-2.167818,-2.466924,2.272963,2.568535,0,0,0,0,0,0,0,0,0,0,0,-0.1424098,0.004478651,-2.042737,-1.785999,1.130699,0.4335032,-2.053754,1.933776,-3.645168,-1.486818,-1.060004,-3.22306,0,0,0,0,0,0,0,0,0,0,0
1.875118,4.749033,5.791462,5.663358,1.176411,1.103014,1.130718,5.439936,5.190152,5.170706,7.861015,5.057021,0,0,0,0,0,0,0,0,0,0,0,0.00910848,-0.02377276,-1.402536,2.509084,1.046946,-1.908434,0.9789726,-0.9333168,-0.4860753,-3.374635,-1.361037,3.329036,0,0,0,0,0,0,0,0,0,0,0,0.0151934,-0.001908623,-2.298039,0.0005291233,1.664168,0.06583806,-1.655759,1.722863,-4.054521,-2.334851,-2.285265,-1.526785,0,0,0,0,0,0,0,0,0,0,0
1.886665,4.727509,6.095293,5.893659,1.13822,1.205645,1.232404,4.747427,7.307855,7.226048,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009278555,0.06506327,-2.427788,2.076525,1.916768,-1.002178,-0.9660658,-3.994503,-2.555156,-2.573429,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01392728,0.009599809,-0.01005334,0.03439302,0.001096041,1.664225,-1.724677,0.03344815,1.658046,-1.732955,0,0,0,0,0,0,0,0,0,0,0,0,0
1.860794,4.712845,5.611977,7.023564,1.203623,1.232593,0.9487181,5.60763,5.316934,5.014615,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06083028,0.04559909,2.743145,3.657735,-2.020495,0.7851434,0.9741349,-0.9699208,-0.8227679,3.859841,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101724,0.1401799,0.07067576,1.667589,-0.04820691,-1.882488,1.440368,-1.423776,1.917656,-1.586217,0,0,0,0,0,0,0,0,0,0,0,0,0
1.824606,4.686369,5.430071,8.103032,1.1694,1.040805,1.067091,5.416087,5.443526,8.560328,8.900685,8.929277,0,0,0,0,0,0,0,0,0,0,0,-0.1850042,-0.06254993,2.52509,2.787441,-2.144329,0.8285126,0.7247856,-0.9515149,-1.054788,4.801322,1.978241,1.874552,0,0,0,0,0,0,0,0,0,0,0,-0.00296687,-0.02192082,0.05134386,0.03673628,-0.05909174,-1.628018,1.695576,-1.74263,1.629398,0.09442961,-1.691286,1.698297,0,0,0,0,0,0,0,0,0,0,0
1.898854,4.56023,5.374098,7.683268,1.386398,0.8802155,1.348943,4.048492,8.975537,8.322033,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2310568,-0.03877718,2.412443,3.017288,-2.232863,0.7423222,0.5308996,3.811143,1.568057,4.96329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09480756,-0.2624263,-0.3073262,-1.11388,0.041385,-1.421754,1.939086,0.3765279,-1.772072,-1.128053,0,0,0,0,0,0,0,0,0,0,0,0,0
1.936497,4.619625,6.046103,6.140098,1.171744,5.344183,4.968052,7.713068,7.882842,5.142304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213917,-0.06521445,-1.40777,1.422888,1.288094,-0.2341938,-2.243294,-2.467132,2.28534,2.499692,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2688702,0.0675955,-1.980849,-1.804726,0.8220497,1.978865,-3.508409,-1.445659,-1.159101,-3.23181,0,0,0,0,0,0,0,0,0,0,0,0,0
1.806994,4.11709,5.516677,6.680787,5.262415,7.694133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03303241,-0.03089702,2.30745,4.255928,-1.768387,5.996328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.867352,4.443181,5.26833,6.313292,1.336093,5.551089,4.627694,4.968751,6.632901,6.853432,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1342461,-0.05757996,2.635053,3.869517,-1.886533,-1.17284,-0.8880201,3.633811,2.960199,5.840369,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5698658,0.1633857,0.1020263,2.049295,-0.4431408,-1.179624,2.048879,-1.668836,3.859614,1.867616,0,0,0,0,0,0,0,0,0,0,0,0,0
1.890293,4.573137,5.484023,6.234774,1.366385,5.239115,5.211921,6.885822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004100705,0,2.572238,4.692322,-1.760639,-1.023192,-1.013479,6.597998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02173185,0,0,0,-0.0200311,-1.669138,1.685598,-0.0002078699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.875175,4.699106,5.857546,8.457337,1.279042,1.143908,1.131322,5.723716,9.143685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01026121,0.1277833,2.268087,1.850552,-1.946682,1.182704,0.6970255,-1.646859,3.560112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01305801,0.04932185,-0.2015582,0.01370051,-0.2835912,-1.550936,1.789325,0.4211633,-0.1192417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.851648,4.721991,5.667326,8.537745,1.21498,1.062744,1.07773,5.435325,5.449441,4.952783,4.938931,9.324646,9.173808,9.310965,0,0,0,0,0,0,0,0,0,-0.1087159,0.00910848,2.735624,2.85343,-2.076752,0.8423832,0.7920976,-0.9614549,-1.01106,3.706339,3.755226,1.902293,4.821296,1.951256,0,0,0,0,0,0,0,0,0,0.001814137,-0.007275445,0.02881832,0.01872719,-0.02364047,-1.657838,1.696029,-1.692004,1.642644,1.713698,-1.620761,1.678757,0.04499438,-1.674638,0,0,0,0,0,0,0,0,0
1.921001,4.755439,5.914748,5.969853,1.154472,1.251452,1.260958,4.961003,7.826263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04159287,0.06598923,-2.232995,2.034139,1.877821,-1.049365,-1.002122,-3.885409,-2.264874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01120608,-0.003307021,0.005518,-0.007483316,0.01468317,1.663885,-1.717421,0.002305466,0.008031336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.870527,4.586403,5.943302,8.234028,1.266419,1.102334,1.209595,5.593193,4.796049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003873938,0.07698745,2.262569,2.341031,-1.806219,1.56373,0.1430145,-1.47066,3.948507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317474,0.007199856,-0.1328667,0.1594929,-0.801414,-1.10137,1.9546,0.5160086,-0.5570157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.805331,4.402363,4.69493,7.045995,1.576088,0.6516532,1.189961,7.674329,8.505733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6537886,-0.125988,2.498747,2.983575,-2.698888,0.0110738,0.242603,4.952216,1.500877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05686186,-0.3981086,-0.6272379,-1.039576,0.2354977,-1.525387,1.815913,-1.277228,-1.171876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.838836,4.595134,5.671333,8.361377,1.217097,1.140185,5.255139,5.339535,5.068397,5.04211,8.904239,0,0,0,0,0,0,0,0,0,0,0,0,0.002154288,0.02492549,2.711171,2.63887,-1.81992,0.8660237,-0.9868906,-1.014424,3.766262,3.74831,1.944547,0,0,0,0,0,0,0,0,0,0,0,0,0.07105371,-0.01455089,-0.01492884,-0.05295013,-0.007993542,-1.504751,-1.697106,1.61479,1.660483,-1.690889,1.560555,0,0,0,0,0,0,0,0,0,0,0,0
1.866747,4.752226,5.773548,5.737738,1.127581,1.152903,1.096155,5.420377,5.157063,5.11632,7.842949,5.122405,7.806591,5.05241,0,0,0,0,0,0,0,0,0,-0.01443751,0.01649731,-1.411418,2.728216,0.9605667,-1.956963,0.9195408,-0.9372852,-0.5347736,-3.373955,-1.438195,3.770514,2.757205,3.742225,0,0,0,0,0,0,0,0,0,-0.001455089,-0.01181079,-2.301724,0.0152123,1.668023,0.03403397,-1.680987,1.702568,-4.072946,-2.29666,-2.287551,-1.664301,0.06374046,1.684143,0,0,0,0,0,0,0,0,0
1.756425,4.048152,5.211544,7.503006,0.9517417,0.6293733,5.094702,4.163445,8.6307,8.306329,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2827786,0.184853,2.647393,3.118105,-2.166968,1.174729,-1.346638,4.180943,1.661674,5.002842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4346181,-0.524758,-0.4445959,-1.403046,0.3330453,1.336547,-1.407657,0.4395692,-2.305012,-1.300699,0,0,0,0,0,0,0,0,0,0,0,0,0
1.843825,4.370483,5.739212,6.889923,0.8187994,0.745308,5.429334,7.897392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02403732,0.006538453,2.313497,4.268759,-1.799718,1.707972,-1.751171,6.009386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.716155,3.983902,6.879,9.146633,-0.296498,11.15953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.80227,4.624746,5.999465,8.822262,1.108778,1.059872,1.058152,5.561634,5.050047,9.644104,9.502186,9.508289,0,0,0,0,0,0,0,0,0,0,0,-0.01506112,-0.001190527,2.128323,2.187112,-1.961592,1.005844,0.8318197,-1.830181,3.951587,0.2886557,3.204541,3.167105,0,0,0,0,0,0,0,0,0,0,0,0.0158548,0.02449085,-0.02288458,-0.01755556,-0.08730534,-1.622538,1.749527,0.07082693,-0.06370267,0.004308576,1.648654,-1.704363,0,0,0,0,0,0,0,0,0,0,0
1.87493,4.710124,6.065511,5.992718,1.039406,1.173822,1.204889,4.735767,7.346953,7.154938,5.030073,8.042618,0,0,0,0,0,0,0,0,0,0,0,-0.0358859,0.05073915,-2.441923,2.239118,1.854237,-1.040521,-1.019715,-4.021621,-2.58558,-2.667178,4.050061,2.273454,0,0,0,0,0,0,0,0,0,0,0,-0.03050018,-0.003307021,-0.01305801,0.03530008,-0.02507666,1.63843,-1.721918,0.1048987,1.605946,-1.756425,0.04155508,0.05145724,0,0,0,0,0,0,0,0,0,0,0
